"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"27.03.2020","73.050","74.760","75.810","72.500","10,12M","-6,01%"
"26.03.2020","77.721","73.100","78.850","72.215","10,16M","3,85%"
"25.03.2020","74.840","68.510","76.800","67.740","9,68M","7,07%"
"24.03.2020","69.900","68.380","71.700","66.670","5,78M","10,78%"
"23.03.2020","63.099","64.240","69.965","61.900","8,15M","-5,83%"
"20.03.2020","67.003","69.805","72.385","65.780","8,13M","-0,69%"
"19.03.2020","67.466","66.150","70.060","61.450","4,71M","1,30%"
"18.03.2020","66.597","67.255","70.300","63.520","2,51M","-10,88%"
"17.03.2020","74.726","70.625","77.410","70.600","5,46M","6,18%"
"16.03.2020","70.376","74.415","76.425","70.280","3,36M","-14,88%"
"13.03.2020","82.679","79.300","82.940","72.510","2,89M","14,63%"
"12.03.2020","72.125","76.365","76.365","72.125","338,28K","-15,00%"
"11.03.2020","84.848","89.600","90.680","80.540","11,25M","-7,82%"
"10.03.2020","92.042","90.665","92.780","87.355","12,52M","6,93%"
"09.03.2020","86.080","88.540","90.890","86.080","4,90M","-12,50%"
"06.03.2020","98.376","99.090","99.805","97.165","15,40M","-3,93%"
"05.03.2020","102.397","105.800","106.545","100.760","14,79M","-4,90%"
"04.03.2020","107.677","107.500","108.495","105.350","14,43M","1,96%"
"03.03.2020","105.612","107.655","109.960","104.775","17,84M","-1,43%"
"02.03.2020","107.145","103.860","107.760","103.090","16,23M","2,78%"
"28.02.2020","104.252","101.350","104.920","100.335","19,14M","0,78%"
"27.02.2020","103.449","104.750","107.185","103.000","17,39M","-2,65%"
"26.02.2020","106.261","108.710","109.135","105.470","9,28M","-6,83%"
"21.02.2020","114.045","114.400","114.510","113.180","9,68M","-0,91%"
"20.02.2020","115.090","116.720","117.180","114.900","11,38M","-1,74%"
"19.02.2020","117.130","115.950","117.220","115.280","9,37M","1,39%"
"18.02.2020","115.527","114.850","115.760","114.140","9,14M","-0,36%"
"17.02.2020","115.939","115.500","116.395","115.320","7,38M","0,80%"
"14.02.2020","115.021","116.750","116.930","114.765","9,57M","-1,10%"
"13.02.2020","116.303","116.105","116.705","115.440","10,56M","-0,55%"
"12.02.2020","116.951","116.190","117.250","115.555","801,87K","1,37%"
"11.02.2020","115.367","113.735","115.620","113.565","10,92M","2,19%"
"10.02.2020","112.895","113.655","114.195","112.135","9,83M","-0,75%"
"07.02.2020","113.750","114.875","115.245","113.735","10,20M","-1,25%"
"06.02.2020","115.189","117.000","117.535","114.775","10,93M","-0,93%"
"05.02.2020","116.274","116.795","117.855","116.170","10,49M","0,46%"
"04.02.2020","115.737","116.275","116.785","115.570","10,79M","0,73%"
"03.02.2020","114.903","114.450","115.500","113.595","10,94M","0,85%"
"31.01.2020","113.931","114.600","114.685","113.220","12,63M","-1,48%"
"30.01.2020","115.648","114.260","115.695","112.910","11,96M","0,17%"
"29.01.2020","115.451","116.990","117.395","115.260","11,07M","-1,14%"
"28.01.2020","116.779","115.045","117.050","114.930","10,80M","1,89%"
"27.01.2020","114.618","116.600","116.890","114.555","10,87M","-3,32%"
"24.01.2020","118.558","119.895","120.080","118.270","10,79M","-1,04%"
"23.01.2020","119.808","118.200","119.875","117.115","10,26M","1,05%"
"22.01.2020","118.565","117.770","118.625","117.685","7,57M","1,10%"
"21.01.2020","117.277","118.300","118.900","117.245","8,83M","-1,53%"
"20.01.2020","119.097","118.605","119.140","118.135","6,83M","0,31%"
"17.01.2020","118.728","117.400","118.770","117.225","6,67M","1,50%"
"16.01.2020","116.978","117.100","117.540","116.230","9,05M","0,19%"
"15.01.2020","116.757","117.820","117.840","116.525","8,57M","-0,95%"
"14.01.2020","117.879","117.690","118.100","116.955","9,02M","0,09%"
"13.01.2020","117.775","116.330","117.840","116.120","8,68M","1,77%"
"10.01.2020","115.726","116.815","117.230","115.320","8,57M","-0,54%"
"09.01.2020","116.359","117.240","117.355","115.810","10,07M","-0,12%"
"08.01.2020","116.503","117.205","117.885","116.080","10,30M","-0,52%"
"07.01.2020","117.116","117.760","117.925","116.340","8,80M","-0,13%"
"06.01.2020","117.267","117.790","118.260","116.785","9,68M","-1,09%"
"03.01.2020","118.561","117.410","119.405","116.995","9,01M","-0,35%"
"02.01.2020","118.982","117.070","119.000","116.865","7,32M","2,61%"
"30.12.2019","115.952","116.960","117.720","115.875","6,17M","-0,84%"
"27.12.2019","116.938","117.800","118.570","116.560","7,26M","-0,78%"
"26.12.2019","117.858","116.580","117.925","116.235","4,84M","1,32%"
"23.12.2019","116.319","115.955","116.410","115.535","4,63M","0,48%"
"20.12.2019","115.759","115.630","116.025","115.125","6,61M","0,03%"
"19.12.2019","115.728","114.755","115.835","114.330","6,82M","1,50%"
"18.12.2019","114.023","112.510","114.110","112.280","432,38K","1,24%"
"17.12.2019","112.629","112.395","112.820","111.950","7,36M","0,40%"
"16.12.2019","112.176","112.970","113.345","112.200","5,79M","-0,43%"
"13.12.2019","112.665","112.500","112.970","111.880","8,19M","0,18%"
"12.12.2019","112.458","111.505","112.595","111.380","6,92M","1,26%"
"11.12.2019","111.055","111.000","111.285","110.600","7,10M","0,32%"
"10.12.2019","110.705","110.810","111.330","110.255","6,38M","-0,33%"
"09.12.2019","111.071","110.930","111.570","110.910","5,78M","-0,21%"
"06.12.2019","111.303","110.945","111.640","110.815","5,70M","0,48%"
"05.12.2019","110.775","110.655","111.330","110.135","8,13M","0,31%"
"04.12.2019","110.428","109.750","110.480","109.355","7,55M","1,14%"
"03.12.2019","109.184","109.000","109.680","108.330","9,53M","0,03%"
"02.12.2019","109.153","108.315","109.585","108.250","7,97M","0,73%"
"29.11.2019","108.359","108.300","109.010","107.945","8,40M","-0,17%"
"28.11.2019","108.539","107.785","108.650","107.375","5,83M","0,47%"
"27.11.2019","108.035","107.825","108.235","106.450","8,26M","0,50%"
"26.11.2019","107.500","108.430","108.530","106.645","7,74M","-1,16%"
"25.11.2019","108.766","109.255","109.375","108.365","7,29M","-0,11%"
"22.11.2019","108.891","107.955","108.945","107.520","6,87M","1,05%"
"21.11.2019","107.758","105.810","107.795","105.725","8,21M","1,58%"
"19.11.2019","106.080","107.100","107.350","105.690","7,19M","-0,56%"
"18.11.2019","106.681","107.850","108.215","106.625","6,52M","-0,25%"
"14.11.2019","106.944","106.700","107.240","106.160","6,58M","0,33%"
"13.11.2019","106.589","106.610","107.265","105.625","8,78M","-0,52%"
"12.11.2019","107.146","108.930","108.985","106.615","8,70M","-1,55%"
"11.11.2019","108.834","107.535","108.885","107.165","7,32M","0,86%"
"08.11.2019","107.908","109.200","109.480","107.540","7,84M","-1,90%"
"07.11.2019","110.001","109.445","110.290","109.050","7,76M","1,03%"
"06.11.2019","108.876","109.300","110.330","107.745","7,81M","-0,20%"
"05.11.2019","109.091","109.560","109.920","108.790","7,66M","-0,13%"
"04.11.2019","109.228","109.710","109.970","108.960","6,53M","0,41%"
"01.11.2019","108.782","107.955","109.145","107.900","6,53M","0,83%"
"31.10.2019","107.885","108.685","108.705","106.900","6,85M","-1,02%"
"30.10.2019","109.000","108.100","109.065","107.125","6,62M","0,83%"
"29.10.2019","108.100","108.520","108.725","107.895","5,95M","-0,60%"
"28.10.2019","108.756","108.310","109.130","107.955","5,50M","0,61%"
"25.10.2019","108.099","107.900","108.865","107.670","6,39M","0,39%"
"24.10.2019","107.681","108.500","108.630","107.280","6,71M","-0,46%"
"23.10.2019","108.180","107.550","108.740","107.510","6,57M","0,20%"
"22.10.2019","107.969","106.780","108.220","106.635","6,47M","1,21%"
"21.10.2019","106.678","105.690","106.960","105.410","5,45M","1,25%"
"18.10.2019","105.366","105.895","106.300","105.250","6,30M","-0,36%"
"17.10.2019","105.750","106.330","106.765","105.590","7,63M","0,79%"
"16.10.2019","104.921","104.100","104.965","103.420","499,16K","0,46%"
"15.10.2019","104.440","104.540","105.135","104.065","6,79M","0,14%"
"14.10.2019","104.293","103.330","104.450","103.255","6,03M","0,44%"
"11.10.2019","103.837","103.300","104.610","102.835","7,18M","1,91%"
"10.10.2019","101.892","101.100","102.600","101.080","7,01M","0,58%"
"09.10.2019","101.300","100.800","101.690","100.230","7,22M","1,40%"
"08.10.2019","99.898","100.305","101.490","99.695","9,30M","-0,76%"
"07.10.2019","100.661","102.100","102.565","100.370","8,20M","-1,90%"
"04.10.2019","102.613","101.175","102.770","100.900","7,62M","1,14%"
"03.10.2019","101.456","101.445","101.730","99.915","8,73M","0,30%"
"02.10.2019","101.149","103.275","103.400","101.000","7,81M","-2,89%"
"01.10.2019","104.157","105.180","105.355","103.985","6,38M","-0,93%"
"30.09.2019","105.139","105.750","105.775","104.855","5,36M","-0,19%"
"27.09.2019","105.344","105.545","105.900","104.705","6,21M","-0,19%"
"26.09.2019","105.540","105.185","105.615","104.540","6,00M","0,80%"
"25.09.2019","104.700","103.460","104.810","103.260","6,60M","0,55%"
"24.09.2019","104.126","105.385","105.445","103.690","6,42M","-0,73%"
"23.09.2019","104.896","104.620","105.025","104.275","5,74M","-0,16%"
"20.09.2019","105.061","105.150","105.415","104.140","6,96M","0,38%"
"19.09.2019","104.667","105.565","106.430","104.530","6,65M","-0,16%"
"18.09.2019","104.831","105.255","105.270","103.925","6,85M","-0,11%"
"17.09.2019","104.951","103.620","105.235","103.295","6,88M","0,98%"
"16.09.2019","103.929","103.750","104.465","103.115","7,05M","0,08%"
"13.09.2019","103.842","105.100","105.275","103.630","6,06M","-0,90%"
"12.09.2019","104.781","104.720","105.225","104.180","7,21M","0,79%"
"11.09.2019","103.955","103.845","104.680","103.635","7,02M","0,47%"
"10.09.2019","103.466","103.500","104.175","102.720","7,86M","-0,18%"
"09.09.2019","103.655","104.000","104.840","103.320","6,93M","0,19%"
"06.09.2019","103.457","103.050","103.760","102.940","6,27M","0,67%"
"05.09.2019","102.764","102.395","103.870","102.200","6,84M","1,04%"
"04.09.2019","101.704","101.695","101.865","100.935","6,59M","1,49%"
"03.09.2019","100.208","100.845","102.110","99.900","8,72M","-0,97%"
"02.09.2019","101.190","102.140","102.280","101.070","5,24M","-1,01%"
"30.08.2019","102.221","101.870","102.350","101.360","7,26M","0,94%"
"29.08.2019","101.269","99.095","101.600","99.095","7,21M","2,54%"
"28.08.2019","98.762","97.345","99.050","96.900","7,63M","1,10%"
"27.08.2019","97.692","96.670","98.620","96.435","9,20M","1,01%"
"26.08.2019","96.718","98.895","99.210","95.610","8,01M","-1,68%"
"23.08.2019","98.367","100.950","100.950","97.670","8,47M","-2,42%"
"22.08.2019","100.808","101.895","102.420","100.615","7,10M","-1,25%"
"21.08.2019","102.084","100.550","102.270","100.250","7,43M","2,09%"
"20.08.2019","99.994","100.140","100.625","98.570","7,64M","-0,17%"
"19.08.2019","100.168","101.865","101.890","99.665","7,47M","-0,48%"
"16.08.2019","100.649","100.800","101.370","99.875","7,56M","0,84%"
"15.08.2019","99.813","101.500","102.080","98.935","8,63M","-0,52%"
"14.08.2019","100.330","101.990","102.180","100.190","554,85K","-2,92%"
"13.08.2019","103.349","101.410","103.845","101.150","7,69M","1,38%"
"12.08.2019","101.947","103.000","103.070","101.575","7,61M","-1,94%"
"09.08.2019","103.961","103.950","104.930","103.555","7,53M","-0,33%"
"08.08.2019","104.300","103.245","104.475","103.150","7,92M","1,28%"
"07.08.2019","102.982","102.600","103.105","100.500","8,58M","0,72%"
"06.08.2019","102.244","100.990","102.415","100.780","7,45M","2,06%"
"05.08.2019","100.185","101.315","101.425","99.705","7,70M","-2,56%"
"02.08.2019","102.814","101.600","103.370","101.430","8,09M","0,50%"
"01.08.2019","102.307","102.500","104.285","101.985","8,00M","0,33%"
"31.07.2019","101.967","103.450","103.630","101.520","7,81M","-1,13%"
"30.07.2019","103.129","103.550","103.850","102.805","6,47M","-0,52%"
"29.07.2019","103.673","103.390","103.960","102.720","6,02M","0,35%"
"26.07.2019","103.314","103.400","103.640","102.465","6,52M","0,41%"
"25.07.2019","102.888","104.595","104.840","102.655","7,71M","-1,48%"
"24.07.2019","104.434","104.105","104.970","104.075","5,73M","0,32%"
"23.07.2019","104.098","104.625","104.895","103.815","6,33M","-0,17%"
"22.07.2019","104.275","104.100","104.725","103.945","5,90M","0,37%"
"19.07.2019","103.892","105.500","105.585","103.665","6,26M","-1,16%"
"18.07.2019","105.116","104.165","105.375","104.065","5,79M","0,74%"
"17.07.2019","104.340","104.450","104.930","104.150","6,69M","0,07%"
"16.07.2019","104.269","104.750","104.960","103.780","7,24M","-0,01%"
"15.07.2019","104.276","104.900","105.270","103.965","6,61M","-0,17%"
"12.07.2019","104.452","105.650","106.230","104.150","7,40M","-1,21%"
"11.07.2019","105.726","106.950","107.165","105.335","6,53M","-0,72%"
"10.07.2019","106.496","106.075","107.295","105.820","6,36M","1,29%"
"08.07.2019","105.137","104.500","105.365","104.375","5,41M","0,46%"
"05.07.2019","104.658","104.355","104.900","103.290","5,55M","0,34%"
"04.07.2019","104.303","102.790","104.730","102.790","5,08M","1,55%"
"03.07.2019","102.711","101.250","102.925","100.380","6,60M","1,45%"
"02.07.2019","101.242","102.010","102.350","100.560","7,54M","-0,76%"
"01.07.2019","102.017","102.810","103.240","101.855","5,87M","0,44%"
"28.06.2019","101.570","101.800","102.435","101.230","5,75M","0,09%"
"27.06.2019","101.479","101.105","101.850","100.100","6,06M","0,01%"
"26.06.2019","101.469","101.490","101.985","100.910","6,06M","0,64%"
"25.06.2019","100.826","102.740","102.845","100.500","6,55M","-2,06%"
"24.06.2019","102.950","102.940","103.545","102.460","5,35M","0,07%"
"21.06.2019","102.879","101.800","103.035","101.775","4,95M","1,69%"
"19.06.2019","101.174","100.300","101.430","99.865","5,83M","0,90%"
"18.06.2019","100.273","99.280","100.515","99.195","5,00M","1,63%"
"17.06.2019","98.666","98.615","99.375","98.500","6,06M","-0,24%"
"14.06.2019","98.902","99.555","99.985","98.460","6,07M","-0,90%"
"13.06.2019","99.799","99.950","100.420","99.465","6,06M","1,46%"
"12.06.2019","98.359","98.670","99.270","98.220","391,32K","-0,64%"
"11.06.2019","98.995","97.715","99.115","97.715","6,05M","1,56%"
"10.06.2019","97.473","97.500","97.925","96.805","6,15M","-0,48%"
"07.06.2019","97.947","97.400","98.465","97.215","5,60M","0,68%"
"06.06.2019","97.285","96.600","97.570","96.165","6,41M","1,14%"
"05.06.2019","96.192","97.935","97.985","95.725","6,84M","-1,38%"
"04.06.2019","97.535","97.565","98.035","96.670","6,75M","0,47%"
"03.06.2019","97.079","97.000","97.890","96.530","6,27M","-0,06%"
"31.05.2019","97.140","97.030","98.225","96.870","6,40M","-0,54%"
"30.05.2019","97.664","96.600","98.180","96.360","6,43M","0,98%"
"29.05.2019","96.715","96.045","97.230","95.840","7,10M","0,16%"
"28.05.2019","96.561","95.250","96.850","94.850","7,31M","1,47%"
"27.05.2019","95.158","94.235","95.740","94.195","4,96M","1,41%"
"24.05.2019","93.838","94.720","95.200","93.645","6,27M","-0,36%"
"23.05.2019","94.174","93.950","94.875","93.515","6,73M","-0,57%"
"22.05.2019","94.715","94.620","95.550","94.165","7,13M","0,00%"
"21.05.2019","94.718","92.725","94.975","92.260","7,42M","2,67%"
"20.05.2019","92.259","90.130","92.700","90.090","7,16M","2,02%"
"17.05.2019","90.436","89.945","91.735","89.625","7,40M","0,12%"
"16.05.2019","90.327","91.985","92.095","90.010","7,01M","-1,51%"
"15.05.2019","91.715","91.750","92.155","90.605","6,87M","-0,85%"
"14.05.2019","92.501","91.915","92.940","91.840","6,92M","0,40%"
"13.05.2019","92.136","93.375","93.375","91.010","7,04M","-2,79%"
"10.05.2019","94.781","94.840","95.425","93.630","6,88M","-0,54%"
"09.05.2019","95.300","95.500","95.715","94.325","6,19M","-0,86%"
"08.05.2019","96.127","94.920","96.895","94.880","5,86M","1,27%"
"07.05.2019","94.921","95.115","95.325","93.195","7,20M","-0,66%"
"06.05.2019","95.551","95.275","95.660","95.060","4,38M","-1,28%"
"03.05.2019","96.791","96.370","96.960","96.350","4,21M","0,63%"
"02.05.2019","96.186","96.355","96.580","95.870","5,53M","-0,86%"
"30.04.2019","97.025","97.105","97.420","96.240","5,62M","0,10%"
"29.04.2019","96.932","97.095","97.840","96.675","5,59M","0,04%"
"26.04.2019","96.893","96.890","97.465","96.260","5,85M","-0,28%"
"25.04.2019","97.164","95.995","97.260","94.830","6,63M","1,53%"
"24.04.2019","95.700","97.100","97.210","94.810","7,00M","-1,05%"
"23.04.2019","96.716","95.700","97.125","95.650","6,63M","1,44%"
"22.04.2019","95.347","95.000","95.820","94.410","6,28M","0,13%"
"18.04.2019","95.223","94.900","96.050","94.140","6,54M","2,41%"
"17.04.2019","92.985","94.530","94.980","92.195","368,79K","-1,33%"
"16.04.2019","94.239","93.350","95.100","92.805","7,07M","1,18%"
"15.04.2019","93.144","93.500","93.845","92.700","7,29M","0,24%"
"12.04.2019","92.922","93.685","94.815","92.505","7,41M","-2,03%"
"11.04.2019","94.850","95.690","95.975","94.175","6,10M","-1,21%"
"10.04.2019","96.014","97.000","97.100","95.755","6,27M","-0,27%"
"09.04.2019","96.271","97.130","97.270","95.575","6,09M","-1,19%"
"08.04.2019","97.426","97.395","97.785","96.800","5,84M","0,17%"
"05.04.2019","97.264","96.780","97.685","96.250","5,83M","0,80%"
"04.04.2019","96.494","94.990","96.840","94.465","6,77M","1,93%"
"03.04.2019","94.665","96.620","96.815","94.235","6,83M","-0,90%"
"02.04.2019","95.524","96.600","96.910","94.930","6,34M","-0,67%"
"01.04.2019","96.171","96.415","96.995","95.905","4,86M","0,73%"
"29.03.2019","95.473","95.325","96.185","95.015","5,77M","0,88%"
"28.03.2019","94.636","90.940","95.190","90.935","6,91M","3,16%"
"27.03.2019","91.734","94.200","94.550","90.405","7,63M","-3,98%"
"26.03.2019","95.534","94.745","95.875","94.170","6,98M","1,70%"
"25.03.2019","93.937","92.195","94.725","92.070","6,99M","0,10%"
"22.03.2019","93.842","95.370","95.725","93.535","6,66M","-3,21%"
"21.03.2019","96.957","97.700","98.360","95.770","6,72M","-1,47%"
"20.03.2019","98.399","99.895","100.245","97.800","6,12M","-1,61%"
"19.03.2019","100.012","100.500","100.930","99.765","5,41M","-0,31%"
"18.03.2019","100.321","99.490","100.550","99.350","4,52M","0,84%"
"15.03.2019","99.483","99.420","99.925","98.545","5,18M","0,45%"
"14.03.2019","99.035","99.350","99.650","98.250","5,78M","-0,37%"
"13.03.2019","99.407","98.750","99.900","97.910","6,13M","1,10%"
